userId,count
1675,203
3238,182
650,175
4491,151
3875,140
4609,140
1906,133
504,133
3899,124
2527,117
1026,113
278,113
3866,110
3320,105
839,95
11,94
572,93
4188,86
108,85
648,82
4539,79
4696,78
741,77
718,75
819,74
4508,73
2857,72
467,71
161,71
1635,68
4660,68
4577,67
1016,65
3736,64
2874,63
2873,62
1259,61
3195,61
1896,61
571,60
732,60
4443,60
3748,58
1728,57
2744,55
4812,55
2719,54
1109,53
4161,52
2276,52
1515,51
2012,50
4963,49
59,48
1821,48
2732,48
4114,45
1196,44
911,43
7,42
363,42
1869,42
187,41
1705,41
1745,41
4215,39
729,39
3041,39
1718,39
273,38
4332,38
239,36
1605,35
2441,35
4325,35
4999,34
2254,34
4155,34
662,34
3137,33
3741,33
1682,32
690,32
3051,32
2818,32
4930,31
1065,31
446,30
580,30
2144,29
2183,29
4288,29
2298,29
3462,29
847,29
3441,28
4931,28
1558,28
1744,28
589,28
2990,27
2709,26
694,26
3714,25
2585,25
3541,24
2588,24
4796,24
4991,24
3556,24
216,24
997,23
1346,23
4337,23
2503,23
3412,23
3726,22
3457,22
2531,21
369,21
3252,20
1548,20
2856,19
1023,19
1842,19
756,18
3832,18
1742,18
4787,18
181,18
442,17
4828,17
3867,17
4245,17
4957,16
4420,16
4765,15
99,15
2125,15
3276,14
3257,14
3753,14
2312,14
365,13
184,13
2687,13
4089,13
3283,12
4815,12
585,12
767,12
692,11
4530,11
4858,11
2820,11
3430,11
2087,11
956,11
1136,10
1796,10
1316,10
1529,10
1338,10
1401,10
1522,10
448,10
1678,10
740,9
625,9
3489,9
4271,9
4199,9
1753,9
2351,9
328,9
303,9
2855,9
2975,9
1492,8
2026,8
4289,8
1877,8
4714,8
1777,8
3042,8
2102,8
2520,8
319,8
5018,8
1864,8
2523,8
4299,8
2804,8
500,8
116,8
4482,8
4306,8
1103,8
3198,8
2464,7
1349,7
2478,7
3506,7
2671,7
4404,7
2914,7
1175,7
3816,7
177,7
4689,7
3270,7
3135,7
472,7
2850,7
2124,7
3005,7
3076,7
3829,7
1292,7
5047,7
2905,7
4177,7
4538,7
615,7
3764,6
3288,6
4510,6
3379,6
2991,6
4929,6
1322,6
4615,6
2268,6
4273,6
1671,6
4847,6
344,6
404,6
429,6
1468,6
2825,6
1437,6
2315,6
2686,6
4412,6
1035,6
1582,6
1450,6
79,6
1024,6
463,6
275,6
4532,6
2042,6
2195,6
2542,6
3448,6
4316,6
4287,6
3826,5
4189,5
2272,5
138,5
991,5
434,5
4837,5
670,5
3770,5
1357,5
421,5
2751,5
1995,5
1633,5
4556,5
4902,5
3943,5
4452,5
1617,5
3493,5
4108,5
1471,5
2632,5
1174,5
3830,5
3706,5
3383,5
4230,5
2907,5
2296,5
4604,5
3914,5
4484,5
3084,5
4652,5
3667,5
1399,5
54,4
4546,4
1856,4
2407,4
4738,4
2111,4
3325,4
4343,4
2035,4
195,4
3860,4
1494,4
826,4
2660,4
1616,4
1052,4
453,4
4640,4
1130,4
2997,4
2940,4
4137,4
1385,4
4349,4
456,4
3022,4
2152,4
2233,4
3925,4
2665,4
998,4
3681,4
4008,4
2670,4
1163,4
4091,4
1180,4
4950,4
24,4
1937,4
3180,4
4541,4
2332,4
3461,4
969,4
4816,4
3298,4
3290,4
4529,4
2698,4
590,4
330,4
4180,4
3728,4
2058,4
1722,4
1398,4
1875,4
2864,4
1571,4
4427,4
4917,4
2589,4
1731,4
1862,4
4027,4
693,4
707,4
2054,4
944,3
124,3
1793,3
3378,3
1508,3
2942,3
2699,3
2778,3
3395,3
3391,3
2211,3
4896,3
2570,3
556,3
1141,3
1039,3
179,3
4731,3
2845,3
2118,3
1829,3
684,3
1554,3
1772,3
2537,3
621,3
3912,3
486,3
4666,3
90,3
2661,3
41,3
2269,3
3894,3
3658,3
582,3
3094,3
3743,3
965,3
3256,3
4462,3
3165,3
612,3
958,3
2383,3
1081,3
407,3
1732,3
266,3
4536,3
2663,3
2783,3
4724,3
1423,3
4425,3
3384,3
2214,3
4832,3
1743,3
784,3
2950,3
1330,3
2067,3
1417,3
2343,3
3413,3
3260,3
4426,3
1153,3
2456,3
1409,3
3199,3
881,3
1500,3
4066,3
406,3
1679,3
2390,3
2693,3
1901,3
1659,3
2575,3
4964,3
2817,3
128,3
3872,3
865,3
4156,3
1597,3
3822,3
4038,3
2492,3
2924,3
4598,3
1848,3
1211,3
2047,3
3418,3
4688,3
1188,3
4411,3
2988,2
2431,2
4786,2
4216,2
3727,2
1938,2
2496,2
1336,2
3509,2
742,2
5027,2
4879,2
1861,2
4741,2
1106,2
2902,2
1276,2
5036,2
649,2
1893,2
140,2
4624,2
3930,2
1946,2
2673,2
228,2
525,2
1208,2
845,2
1540,2
3353,2
2667,2
3460,2
1490,2
329,2
4382,2
1381,2
4641,2
1656,2
2899,2
349,2
4933,2
2257,2
744,2
2482,2
1449,2
1955,2
5012,2
4051,2
725,2
4046,2
4630,2
394,2
416,2
665,2
540,2
3564,2
3245,2
519,2
3862,2
1907,2
922,2
3426,2
2172,2
3759,2
4515,2
4025,2
3467,2
4211,2
4303,2
3629,2
4628,2
2063,2
4687,2
1343,2
39,2
510,2
400,2
14,2
2057,2
4886,2
2114,2
1717,2
50,2
2677,2
3239,2
3552,2
3033,2
1159,2
926,2
3838,2
2789,2
1104,2
743,2
2628,2
1943,2
903,2
4951,2
2017,2
1452,2
712,2
4852,2
3821,2
3958,2
3976,2
4506,2
3255,2
2803,2
2957,2
4014,2
492,2
1046,2
268,2
2971,2
3871,2
1654,2
2311,2
354,2
1625,2
3659,2
1456,2
3568,2
2022,2
103,2
993,2
638,2
1766,2
1591,2
1996,2
1293,2
4581,2
1969,2
687,2
2433,2
2052,2
4068,2
3502,2
2528,2
2299,2
3407,2
757,2
2549,2
1934,2
803,2
818,2
4978,2
4183,2
4413,2
4162,2
2239,2
2548,2
1102,2
4695,2
4222,2
2704,2
3992,2
675,1
1361,1
4988,1
3898,1
2964,1
3250,1
975,1
101,1
4157,1
4059,1
4269,1
389,1
1089,1
2882,1
479,1
1062,1
1379,1
2774,1
4363,1
4418,1
3548,1
3809,1
2306,1
1909,1
300,1
1874,1
3125,1
2308,1
4158,1
5001,1
801,1
2325,1
1964,1
2900,1
3197,1
4891,1
1200,1
3487,1
2809,1
978,1
3626,1
3963,1
1825,1
1234,1
4551,1
4139,1
1396,1
3994,1
1231,1
2867,1
879,1
1900,1
4055,1
2748,1
2609,1
3668,1
3873,1
4090,1
3918,1
3542,1
4081,1
592,1
4424,1
2082,1
2083,1
48,1
3731,1
992,1
67,1
893,1
3387,1
769,1
3267,1
2938,1
409,1
3214,1
4123,1
3687,1
2706,1
4673,1
4103,1
696,1
4171,1
215,1
3292,1
157,1
4718,1
1618,1
3765,1
3040,1
1154,1
3966,1
3824,1
817,1
1224,1
1512,1
2898,1
1265,1
2034,1
2129,1
1880,1
3891,1
3863,1
3078,1
710,1
1642,1
1988,1
1277,1
3095,1
1941,1
4373,1
1486,1
223,1
3248,1
3904,1
2741,1
4297,1
4792,1
4961,1
5030,1
4244,1
2929,1
274,1
3640,1
3021,1
876,1
535,1
1786,1
2933,1
3560,1
4116,1
3865,1
3415,1
4635,1
2041,1
4935,1
604,1
4656,1
4502,1
2500,1
55,1
2204,1
4115,1
2107,1
1939,1
4450,1
891,1
4915,1
1312,1
1397,1
827,1
3018,1
5013,1
1138,1
3410,1
754,1
3431,1
1830,1
1116,1
2261,1
2356,1
5020,1
414,1
1363,1
2614,1
3359,1
81,1
3906,1
269,1
4016,1
515,1
1531,1
3234,1
457,1
3289,1
4684,1
3127,1
1596,1
3356,1
3878,1
2021,1
2754,1
4705,1
4544,1
1666,1
397,1
4393,1
3647,1
1660,1
2030,1
2490,1
3432,1
1067,1
3205,1
1019,1
1993,1
4082,1
1233,1
1352,1
4872,1
1795,1
721,1
1553,1
4435,1
4460,1
2227,1
2916,1
196,1
2381,1
370,1
3688,1
2647,1
3705,1
57,1
4007,1
